,date,name,title,description,link
0,13/10/2020 , [OFFICEPLAST],Information post AGO du 30/09/2020,Les résolutions adoptées par l’Assemblée Générale Ordinaire de OFFICE PLAST - tenue le 30/09/2020.,http://www.bnacapitaux.com.tn/publications/news/770001_13102020-1.pdf
1,13/10/2020 , [ARTES],mise en paiement des dividendes de l'exercice 2019 sera effectuée à partir du 21 octobre au lieu du 18 Novembre2020,"L’Assemblée Générale Ordinaire des actionnaires de la société ARTES réuni le 18 Aout 2020 a décidé de distribuer un dividende de 0,287 dinars par action dont la mise en paiement sera effectuée à partir du 21 octobre au lieu du 18 Novembre2020",http://www.bnacapitaux.com.tn/publications/news/730001_13102020-1.pdf
2,13/10/2020 , [SOPAT],"Distribution d'un dividende de 0,030Dr relatif à l'exercice 2019 à compter du 16 octobre 2020.","La société OFFICEPLAST porte à la connaissance de ses actionnaires que son Assemblée Générale Ordinaire réunie le 30 Septembre 2020 a décidé de mettre en paiement les Dividendes de l’exercice 2019 le 16 Octobre 2020,à raison de 30 Millimes par Action, soit en total 294.081,000DT et sont soumis à la retenue à la source.",http://www.bnacapitaux.com.tn/publications/news/729001_13102020-1.pdf
3,13/10/2020 , [Physionomie quotidienne],Physionomie quotidienne] Veuillez télécharger notre physionomie quotidienne de la séance du 13/10/2020,"La Bourse de Tunis a clôturé la séance sur une note négative. LeTunindex a cédé 0,04% à 6 655,1 points dans un volume d'échanges de 3,247MD.",http://www.bnacapitaux.com.tn/publications/news/other_13102020-1.pdf
4,13/10/2020 , [BNA],Emission d’un «Emprunt Obligataire Subordonné BNA 2020-1 » de 40MDT susceptible d’être porté à 70MDT sans recours à l’Appel Public à l’Epargne,"Les souscriptions et les versements à cet emprunt seront reçus à partir du 20/10/2020 auprès de BNA Capitaux, Intermédiaire en bourse et seront clôturées au plus tard le 23/11/2020. Les souscriptions peuvent être clôturées sans préavis dès que le montant de 70MDT est intégralement souscrit. Les demandes de souscription seront reçues dans la limite des titres émis, soit un maximum de 700 000 obligations subordonnées.",http://www.bnacapitaux.com.tn/publications/news/310060_13102020-1.pdf
5,13/10/2020 , [SOPAT],Etats financiers annuels au 31/12/2019,"Un résultat net déficitaire au 31/12/2019 de 10,210MD contre un bénéfice de 0,916MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/729001_13102020-1.pdf
6,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
7,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
8,12/10/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 12/10/2020,"La Bourse de Tunis a démarré la semaine sur une note négative. LeTunindex a cédé 0,3% à 6 658 points dans un volume d'échanges de 1,334MD..",http://www.bnacapitaux.com.tn/publications/news/other_12102020-1.pdf
9,09/10/2020 , [Physionomie hebdomadaire],Veuillez télécharger notre physionomie hebdomadaire de la semaine du 05 au 09 Octobre 2020,"Le marché boursier a démarré le mois d’octobre sur une note positive avec une variation hebdomadaire de 1,64% ramenant sa performance depuis le début de l’année à -6,3%. Les capitaux échangés se sont élevés à 21,5MD.Le volume quotidien moyen s’est établi à 4,3MD",http://www.bnacapitaux.com.tn/publications/news/other_09102020-1.pdf
10,09/10/2020 , [MAGASIN GENERAL],Les raisons de la baisse significative du résultat net au 30/06/2020,Le Conseil du Marché Financier porte à la connaissance des actionnaires de la société « Magasin Général » et du public qu’il a invité la société concernée à expliquer les raisons de la baisse significative du résultat net au 30/06/2020 ainsi que l’impact de la pandémie COVID-19 sur les états financiers intermédiaires arrêtés au 30 juin 2020 de la société.,http://www.bnacapitaux.com.tn/publications/news/644001_09102020-1.pdf
11,08/10/2020 , [STB],Communiqué de la banque,"Depuis quelques jours, certains sites électroniques ont diffusé des informations, qui ont été relayées par les réseaux sociaux, affirmant que le QatarNational Bank (QNB) s’apprête à travers sa filiale en Tunisie à acquérir 35% du capital social de la Société Tunisienne de Banque (STB).",http://www.bnacapitaux.com.tn/publications/news/260095_08102020-1.pdf
12,08/10/2020 , [EURO-CYCLES],Indicateurs d'activité trimestriels au 30/09/2020,"Le Chiffre d'affaires réalisé au 30 Septembre 2020 s'élève à 82,9MD, en augmentation de 19,7%, par rapport à la même période de 2019.",http://www.bnacapitaux.com.tn/publications/news/757001_08102020-1.pdf
13,08/10/2020 , [SOTUVER],Cotation en Bourse suite à l'augmentation de capital à partir du 09 octobre 2020,"A partir du 09 octobre 2020,les 27 253 600 actions anciennes de la société «SOCIETE SOTUVER» seront négociables en Bourse, droits d’attribution détachés.........",http://www.bnacapitaux.com.tn/publications/news/656001_08102020-1.pdf
14,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
15,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
16,08/10/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 08/10/2020,"La Bourse de Tunis a clôturé la séance sur une note stable à 6 672,5 points dans un volume d'échanges de 4,2MD.",http://www.bnacapitaux.com.tn/publications/news/other_08102020-1.pdf
17,07/10/2020 , [Tunisie],"Moody’s confirme la notation B2 de la Tunisie, mais change les perspectives en négatives","L’agence de notation Moody's a annoncé, dans un communiqué publié ce mercredi 7 octobre 2020, la modification des perspectives de la Tunisie en négatives et ce, tout en confirmant la notation d’émetteur B2.",
18,07/10/2020 , [SOTUVER],Augmentation de capital annoncée,"La Société Tunisienne de Verreries -SOTUVER- porte à la connaissance de ses actionnaires et du public que son Assemblée Générale Extraordinaire, réunie le 23 juillet 2020, a décidé d’augmenter le capital social de la société d’un montant de 5 961 725D par incorporation des réserves spéciales d’investissement constituées en vertu des dispositions de l’article 7 du Code d’Incitations aux Investissements d’un montant de 2 226 650D d’une partie des primes d’émission d’un montant de 3 735 075D.....",http://www.bnacapitaux.com.tn/publications/news/656001_07102020-1.pdf
19,07/10/2020 , [TELNET HOLDING],Etats financiers consolidés arrêtés au 30 juin 2020,"Une belle performance du résultat net part du groupe du premier semestre 2020 de 49,6% à 3,091MD contre 2,065MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/744001_07102020-1.pdf
20,06/10/2020 , [[Physionomie quotidienne]],Veuillez télécharger notre physionomie quotidienne de la séance du 06/10/2020,"La bourse de Tunis a clôturé la semaine en vert.Le Tunindex a gagné 0,8% à 6 743,1 points dans un volume d’échanges de 4 MD.",http://www.bnacapitaux.com.tn/publications/news/other_0610202017517.pdf
21,06/10/2020 , [ATELIER MEUBLE INT],Etats financiers semestriels au 30/06/2020,Une décroissance du résultat net de la société Atelier Du Meuble Intérieurs au 30/06/2020 à 181mD contre 1 618mD pour la même période en 2019.,http://www.bnacapitaux.com.tn/publications/news/774001_06102020-1.pdf
22,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
23,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
24,06/10/2020 , [Participation Etrangere],Situation de la semaine du 25 septembre au 02 octobre 2020,"Un flux vendeur de 25 000 titres Carthage Cement ramenant le taux de participation des étrangers dans le capital de la société à 1,23%.Un intéressement des investisseurs étrangers suite à l'acquisition de 910 000 titres SAH contre une vente de 6 193 titres portant le taux de participation des étrangers dans le capital de la société à 15,67% contre 15,54% une semaine auparavant.",http://www.bnacapitaux.com.tn/publications/news/other_0610202017515.pdf
25,06/10/2020 , [CARTHAGE CEMENT],Information post AGO & AGE du 28/08/2020,L’assemblée générale ordinaire décide d’affecter le résultat déficitaire de l’exercice 2019 de 381 027 666D en résultats reportés.,http://www.bnacapitaux.com.tn/publications/news/740001_06102020-1.pdf
26,05/10/2020 , [[Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 05/10/2020,"Après une série de baisses , la bourse de Tunis a démarré la semaine en vert.Le Tunindex a gagné 1,8% à 6 687,2 points dans un volume d’échanges de 5,1 MDT dont la moitié du volume a été accaparé par le titre SFBT.",http://www.bnacapitaux.com.tn/publications/news/other_05102020-1.pdf
27,05/10/2020 , [TELNET HOLDING],Etats financiers semestriels au 30/06/2020,"Le bénéfice du premier semestre 2020 a chuté de 55% à 3,362MDT contre 7,461MDT une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/744001_05102020-1.pdf
28,02/10/2020 , [SIAME],Déclaration des opérations significatives réalisées par Madame Ines BEN AYED,"Madame Ines BEN AYED a renforcé sa position dans le capital de la SIAME par l'acquisition de 22 600 actions au cours de 3,100D en bourse du 29/09/2020 pour un montant de 70 060D.",http://www.bnacapitaux.com.tn/publications/news/659001_02102020-1.pdf
29,02/10/2020 , [SOTETEL],Appel à candidature pour désigner 03 représentants des actionnaires minoritaires devant siéger au Conseil d’Administration,"SOTETEL lance un appel à candidature pour désigner 03 représentants des actionnaires minoritaires, devant siéger dans son Conseil d’Administration. Les documents demandés doivent parvenir au siège social de SOTETEL par porteur, contre décharge du Bureau d’Ordre Central, ou courrier électronique ou postal au plus le 19 octobre 2020 à 16h 30 date limite de réception des candidatures.",http://www.bnacapitaux.com.tn/publications/news/653001_0210202017510.pdf
30,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
31,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
32,02/10/2020 , [SOTETEL],Appel à candidature pour désigner deux Administrateurs Indépendants,"SOTETEL lance un appel à candidature pour désigner deux Administrateurs Indépendants devant siéger dans son Conseil d’Administration. Les documents demandés doivent parvenir au siège social de SOTETEL par porteur, contre décharge du Bureau d’Ordre Central, ou courrier électronique ou postal au plus tard le 19 octobre 2020 à 16h30 date limite de réception des candidatures.",http://www.bnacapitaux.com.tn/publications/news/653001_0210202017509.pdf
33,02/10/2020 , [ONE TECH HOLDING],Information post AGO & AGE du 29/06/2020,,http://www.bnacapitaux.com.tn/publications/news/753001_02102020-1.pdf
34,02/10/2020 , [SOTETEL],Etats financiers intermédiaires arrêtés au 30/06/2020,"Une perte au 30 juin 2020 de 3,659MD contre un déficit de 1,489MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/653001_02102020-1.pdf
35,02/10/2020 , [BH],Etats financiers semestriels au 30/06/2020,"Au terme du 1er semestre 2020, la banque a réalisé un bénéfice net de 44,03MD en régression de 28,5% par rapport à la même période de 2019.",http://www.bnacapitaux.com.tn/publications/news/190060_02102020-1.pdf
36,01/10/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 01/10/2020,"La Bourse de Tunis a terminé en baisse jeudi (-2,5%) à 6 579 points, dans un volume d'échanges de 6,285 MD.",http://www.bnacapitaux.com.tn/publications/news/other_01102020-1.pdf
37,30/09/2020 , [BTE (ADP)],Etats financiers semestriels au 30/06/2020,"La banque a creusé ses pertes à 7,204MD au premier semestre 2020 contre un déficit de 3,077MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/130055_30092020-1.pdf
38,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
39,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
40,30/09/2020 , [CIMENTS DE BIZERTE],Etats financiers semestriels au 30/06/2020,"La société a réduit ses pertes à 6,864MD au premier semestre 2020 contre un déficit de 15,724MD une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/735001_30092020-1.pdf
41,30/09/2020 , [STAR],Appel à candidature pour la désignation de 2 administrateurs indépendants au conseil d'administration,"Les candidatures doivent être présentées dans une enveloppe fermée libellée au nom du Président du Conseil d'Administration de la Société Tunisienne d'Assurance et de Réassurance ""STAR"" et portant la mention "" ne pas ouvrir/ Appel à candidature pour le poste d'administrateur indépendant"".Cette enveloppe doit être soit déposée contre décharge au bureau d'ordre du siège social au plus tard le 14 Octobre 2020 soit transmise par pli recommandé avec accusé de réception au siège social de la société sis square Avenue de Paris 1080 Tunis au plus tard le 14 Octobre 2020(le cachet de la poste faisant foi).",http://www.bnacapitaux.com.tn/publications/news/606001_30092020-1.pdf
42,30/09/2020 , [SFBT],Accord du CMF de l'autorisation de l’opération de fusion par absorption par la SFBT de la -CFDB-,"A la demande de la Société de Fabrication des Boissons de Tunis -SFBT, le Collège du Conseil du Marché Financier, par décision n°39 du 24 septembre 2020, a accordé à l’opération de fusion par absorption par la SFBT de la Compagnie de Fabrication et de Développement des Boissons-CFDB- (filiale dont elle détient la totalité du capital), l’autorisation prévue par l’article 416 du Code des Sociétés Commerciales.",http://www.bnacapitaux.com.tn/publications/news/110025_30092020-1.pdf
43,29/09/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 29/09/2020,"La Bourse de Tunis clôture la deuxième séance de la semaine sur une note positive. Le Tunindex a gagné 0,8% à 6 830,3 points dans un volume d'échanges de 3,41MD.",http://www.bnacapitaux.com.tn/publications/news/other_2909202017498.pdf
44,29/09/2020 , [SANIMED],Etats financiers semestriels au 30/06/2020,"Un résultat net déficitaire de 7,5 MDT contre un bénéfice de 0,3 MDT une année auparavant",http://www.bnacapitaux.com.tn/publications/news/773001_29092020-1.pdf
45,29/09/2020 , [ONE TECH HOLDING],"Mise en paiement d’un dividende de 0,250 DT par action à compter du 16 Octobre 2020","L’Assemblée Générale Ordinaire a approuvé la distribution d’un dividende de 0,250 DT par action au titre de l’exercice 2019 et ce à compter du 16 Octobre 2020.",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
46,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
47,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/other_2909202017495.pdf
48,29/09/2020 , [BVMT],Décisions du Comité des Indices Boursiers,"Le Comité des Indices Boursiers a décidé lors de sa réunion du 28 septembre 2020 de mettre à jour,à partir du jeudi 1er octobre 2020,l’échantillon qui compose l’indice TUNINDEX 20 comme ICF quitte l’indice et TPR intègre l’indice .",http://www.bnacapitaux.com.tn/publications/news/749001_29092020-1.pdf
49,29/09/2020 , [HEXABYTE],Résultat de l'offre publique de retrait,,http://www.bnacapitaux.com.tn/publications/news/656001_29092020-1.pdf
50,29/09/2020 , [SOTUVER],Etats financiers semestriels au 30/06/2020,"Les états financiers arrêtés au 30 juin 2020 affichent un résultat net en légère progression de 5,6% à 7,656MDT contre 7,252MDT une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/other_28092020-1.pdf
51,28/09/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 28/09/2020,"La Bourse de Tunis a démarré la semaine sur une note négative. LeTunindex a cédé 0,5% à 6 774,4 points dans un volume d'échanges de 5,1 MDT.",http://www.bnacapitaux.com.tn/publications/news/730001_28092020-1.pdf
52,28/09/2020 , [ARTES],Etats financiers intermédiaires arrêtés au 30/06/2020,"Le premier semestre 2020 s’est soldé par un résultat net en régression de 49,1% à 5,7MDT.",http://www.bnacapitaux.com.tn/publications/news/other_25092020-1.pdf
53,25/09/2020 , [Physionomie hebdomadaire],Veuillez télécharger notre physionomie de la semaine du 21 au 25 septembre 2020,"arché a clôturé la semaine sur une note négative avec une perte hebdomadaire de 1,04% à 6 809,8 points ramenant ainsi sa contre performance depuis le début de l’année 2020 à -4,4%.Le Tunindex20 a perdu 1,51% à 2 951,5 points.Son rendement annuelle est de -5,7%.Le volume des échanges s’est élevé à 21,3MD.",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
54,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
55,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/570001_24092020-1.pdf
56,24/09/2020 , [POULINA GP HOLDING],Nomination de Mr. Slaheddine LANGAR en tant que Directeur Général de la société à partir du 03/09/2020.,"Suite à la démission de Monsieur Moez Lidinellah MOKADDEM de son poste de Directeur Général de la société Poulina Group Holding, a partir du 03/09/2020, le Conseil d'Administration de la société s'est réuni le 03/09/2020 et a décidé d'accepter la démission de Monsieur Moez Lidinellah MOKADDEM, et de nommer Monsieur Slaheddine LANGAR en tant que Directeur Général de la société Poulina Group Holding à partir du 03/09/2020.",http://www.bnacapitaux.com.tn/publications/news/120040_24092020-1.pdf
57,24/09/2020 , [TUNISAIR],Vote aux aux résolutions de l’assemblée générale extraordinaire du 30/09/2020 par correspondance.,"Au vu des circonstances relatives à la crise sanitaire du Covid 19, Tunisair informe ses honorables actionnaires qu’il est possible d’émettre leurs votes aux résolutions de l’assemblée générale extraordinaire du 30/09/2020 par correspondance. .",http://www.bnacapitaux.com.tn/publications/news/other_24092020-1.pdf
58,24/09/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 24/09/2020,"La Bourse de Tunis a clôturé la séance sur une note négative de 0,5% pour le Tunindex à 6 797,3 points ramenant ainsi sa performance depuis le début de l'année à -4,6%. Le volume des échanges s'est élevé à 4,540MD.",http://www.bnacapitaux.com.tn/publications/news/774001_24092020-1.pdf
59,24/09/2020 , [ATELIER MEUBLE INT],Cotation en Bourse des titres de la société suite à l’ augmentation de capital de la société à partir du 30 septembre 2020,"A partir du 30 septembre 2020, les actions anciennes de la société « SOCIETE ATELIER MEUBLE INTERIEURS » seront négociables en Bourse, droits d’attribution détachés.Les 926 939 actions nouvelles gratuites, à attribuer à raison d’une(01)action nouvelle pour cinq (05) actions anciennes,seront admises et négociables en Bourse sur la même ligne de cotation que les actions anciennes.",http://www.bnacapitaux.com.tn/publications/news/770001_2409202017485.pdf
60,24/09/2020 , [OFFICEPLAST],AGO/AGE pour le 30/09/2020 à partir de 9H30 mn au siège social sis à la Z.I N° 2 Medjez El Bab-9070 BEJA,L'AGO va statuer sur les états financiers arrêtés au 31/12/2019.L'AGE va délibérer sur l'octroi de 3 actions gratuites pour chaque 100 actions détenues pour ceux qui ont plus que 100 actions et la séparation des fonctions du conseil d’administration et de directeur général.,http://www.bnacapitaux.com.tn/publications/news/758001_24092020-1.pdf
61,24/09/2020 , [BEST LEASE],Déclaration des opérations significatives,"Mr.AISSA HIDOUSSI a renforcé sa position dans le capital de BEST LEASE par l'acquisition de 1 500 000 actions au cours de 1,620D en bourse du 21/09/2020 pour un montant de 2 430 000D.",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
62,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
63,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/758001_2409202017483.pdf
64,24/09/2020 , [BEST LEASE],Franchissement à la baisse du seuil de 5%.,"THEEMAR INVESTMENT FUND qui détenait directement 1 500 000 actions et droits de vote représentant 5% du capital de la société BEST LEASE, a déclaré avoir franchi à la baisse, le 21 septembre 2020, le seuil de 5% du capital suite à la cession en bourse de 1 500 000 actions et droits de vote.",http://www.bnacapitaux.com.tn/publications/news/758001_2409202017482.pdf
65,24/09/2020 , [BEST LEASE],Franchissement à la hausse du seuil de 10%.,"Mr AISSA HIDOUSSI qui détenait directement 2 313 725 actions et droits de vote représentant 7,71% du capital de la société BEST LEASE, a déclaré avoir franchi à la hausse, le 21 septembre 2020, le seuil de 5% du capital suite à l'acquisition en bourse de 1 500 000 actions et droits de vote, représentant 5% du capital de la société.Ce qui a ramené le taux de participation de Mr.AISSA HIDOUSSI dans le capital de la BEST LEASE à 12,71%.",http://www.bnacapitaux.com.tn/publications/news/731013_23092020-1.pdf
66,23/09/2020 , [HANNIBAL LEASE],Clôture des souscriptions à l'emprunt obligataire «HL 2020-02» de 30MDT susceptible d’être porté à un maximum de 40MDT,"Les souscriptions à l’emprunt obligataire «HL 2020-02» de 30MDT susceptible d’être porté à un maximum de 40MDT, ouvertes au public le 15 septembre 2020, ont été clôturées le 22 septembre 2020, pour un montant de 40MDT.",http://www.bnacapitaux.com.tn/publications/news/other_22092020-1.pdf
67,22/09/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 22/09/2020,"La Bourse de Tunis a clôturé la séance sur une note négative de 0,5% pour le Tunindex à 6 811,1 points ramenant ainsi sa performance depuis le début de l'année à -4,4%. Le volume des échanges s'est élevé à 3,575MD.",http://www.bnacapitaux.com.tn/publications/news/774001_22092020-1.pdf
68,22/09/2020 , [ATELIER MEUBLE INT],Augmentation de capital annoncée,"La société Atelier du Meuble interieurs.SA porte à la connaissance de ses actionnaires et du public que son Assemblée Générale Extraordinaire, réunie le 25 Juin 2020, a décidé d’augmenter le capital social d’un montant de 926 939 dinars pour le porter de 4.634.696 DT à 5.561.635DT par incorporation de réserves à prélever sur le compte « résultats reportés » et l’émission de 926 939 actions nouvelles de un dinar chacune à attribuer gratuitement aux actionnaires de la société à raison d’une (1) action nouvelle pour cinq (5) anciennes............",http://www.bnacapitaux.com.tn/publications/news/160015_22092020-1.pdf
69,22/09/2020 , [ATTIJARI BANK],Etats financiers semestriels au 30/06/2020,"Au terme du 1er semestre 2020, la banque a réalisé un bénéfice net de 71,455MD en régression de 17% contre 86,140MD pour la même période une année auparavant.",http://www.bnacapitaux.com.tn/publications/news/110025_1109202017450.pdf
70,11/09/2020 , [SFBT],"AGO/AGE pour le mardi 24 novembre 2020, à 9H à l'hôtel Le Palace Gammarth - Les côtes de Carthage - GAMMARTH (salle Sérail) le 24/11/2020","L'AGE statuera sur l'absorption de la Compagnie de Fabrication et de Développement des Boissons ""C.F.D.B."" L'AGO, quant à elle, statuera sur la nomination de deux administrateurs",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
71,21/09/2020 , [CARTHAGE CEMENT],Report de la date limite du dépôt du dossier de manifestation d’intérêt,"Prévu initialement pour le 25 septembre courant, le deadline pour la manifestation d’intérêt pour l’acquisition d’un bloc majoritaire dans le capital de la société Carthage Cement a été reporté au 4 décembre 2020 à 17h00......",http://www.bnacapitaux.com.tn/publications/news/672004_22092020-1.pdf
72,22/09/2020 , [BH LEASING],Etats financiers semestriels au 30/06/2020,"La compagnie d'assurances à fin juin 2020 a réduit son déficit à 2,950MD contre une perte de 5,608MD pour la même période en 2019.",http://www.bnacapitaux.com.tn/publications/news/other_2109202017475.pdf
73,21/09/2020 , [Physionomie quotidienne],Veuillez télécharger notre physionomie quotidienne de la séance du 21/09/2020,"La Bourse de Tunis a clôturé la séance sur une note négative de 0,5% pour le Tunindex à 6 847,4 points ramenant ainsi sa performance depuis le début de l'année à -3,9%. Le volume des échanges s'est élevé à 5,176MD.",http://www.bnacapitaux.com.tn/publications/news/664001_21092020-1.pdf
74,21/09/2020 , [STEQ],Information post AGO du 21/09/2020,,http://www.bnacapitaux.com.tn/publications/news/other_2109202017473.pdf
75,21/09/2020 , [Participation Etrangere],Situation de la semaine du 11 au 18/09/2020,"Un flux acheteur de 210 108 titres SAH contre 229 991 titres vendus réduisant le taux de participation des étrangers dans le capital de SAH de 0.03% pour le ramener à 15,46%.",http://www.bnacapitaux.com.tn/publications/news/740001_21092020-1.docx
